user_id,signup_date,acquisition_channel
17942,2025-04-12,Paid Ads
17943,2025-05-22,Paid Ads
17944,2025-06-25,Paid Ads
17945,2025-01-18,Referral
17946,2025-04-10,Paid Ads
17947,2025-02-06,Paid Ads
17948,2025-04-14,Paid Ads
17949,2025-04-19,Paid Ads
17950,2025-04-09,Organic
17951,2025-05-01,Paid Ads
17952,2025-05-02,Paid Ads
17953,2025-03-26,Referral
17954,2025-02-10,Referral
17955,2025-02-21,Paid Ads
17956,2025-01-17,Paid Ads
17957,2025-01-23,Paid Ads
17958,2025-04-09,Referral
17959,2025-05-17,Organic
17960,2025-06-03,Paid Ads
17961,2025-06-23,Organic
17962,2025-06-10,Paid Ads
17963,2025-03-22,Organic
17964,2025-05-18,Referral
17965,2025-03-05,Paid Ads
17966,2025-05-16,Organic
17967,2025-03-14,Paid Ads
17968,2025-05-23,Referral
17969,2025-01-20,Paid Ads
17970,2025-03-10,Organic
17971,2025-03-11,Organic
17972,2025-05-08,Paid Ads
17973,2025-04-20,Paid Ads
17974,2025-05-21,Paid Ads
17975,2025-03-05,Paid Ads
17976,2025-05-15,Paid Ads
17977,2025-06-21,Referral
17978,2025-04-28,Paid Ads
17979,2025-06-19,Organic
17980,2025-01-26,Organic
17981,2025-05-30,Paid Ads
17982,2025-03-01,Paid Ads
17983,2025-03-02,Organic
17984,2025-02-27,Referral
17985,2025-04-18,Paid Ads
17986,2025-06-13,Referral
17987,2025-06-04,Referral
17988,2025-06-22,Paid Ads
17989,2025-01-03,Organic
17990,2025-06-20,Referral
17991,2025-05-26,Paid Ads
17992,2025-06-12,Organic
17993,2025-01-24,Paid Ads
17994,2025-04-29,Paid Ads
17995,2025-04-15,Paid Ads
17996,2025-01-21,Paid Ads
17997,2025-02-09,Referral
17998,2025-06-10,Organic
17999,2025-06-15,Paid Ads
18000,2025-01-24,Paid Ads
18001,2025-05-13,Organic
18002,2025-01-03,Paid Ads
18003,2025-06-01,Referral
18004,2025-05-13,Organic
18005,2025-02-01,Organic
18006,2025-04-26,Paid Ads
18007,2025-04-13,Referral
18008,2025-05-05,Paid Ads
18009,2025-01-01,Paid Ads
18010,2025-05-10,Paid Ads
18011,2025-01-02,Paid Ads
18012,2025-06-01,Organic
18013,2025-01-21,Paid Ads
18014,2025-05-22,Organic
18015,2025-04-23,Organic
18016,2025-04-30,Paid Ads
18017,2025-02-14,Organic
18018,2025-03-21,Paid Ads
18019,2025-02-12,Paid Ads
18020,2025-02-09,Paid Ads
18021,2025-01-08,Paid Ads
18022,2025-04-19,Paid Ads
18023,2025-06-20,Organic
18024,2025-03-31,Paid Ads
18025,2025-01-15,Organic
18026,2025-03-01,Organic
18027,2025-02-02,Referral
18028,2025-05-25,Organic
18029,2025-04-12,Paid Ads
18030,2025-02-08,Referral
18031,2025-05-06,Paid Ads
18032,2025-04-23,Paid Ads
18033,2025-04-20,Paid Ads
18034,2025-01-21,Paid Ads
18035,2025-06-23,Paid Ads
18036,2025-05-16,Referral
18037,2025-01-04,Organic
18038,2025-03-14,Organic
18039,2025-02-03,Paid Ads
18040,2025-06-21,Paid Ads
18041,2025-01-28,Paid Ads
18042,2025-06-29,Organic
18043,2025-03-20,Paid Ads
18044,2025-03-25,Paid Ads
18045,2025-06-28,Paid Ads
18046,2025-02-02,Paid Ads
18047,2025-02-10,Organic
18048,2025-06-09,Paid Ads
18049,2025-06-21,Organic
18050,2025-01-28,Organic
18051,2025-06-06,Paid Ads
18052,2025-03-06,Organic
18053,2025-01-13,Paid Ads
18054,2025-05-26,Referral
18055,2025-06-24,Referral
18056,2025-04-01,Paid Ads
18057,2025-05-29,Organic
18058,2025-03-09,Paid Ads
18059,2025-02-06,Paid Ads
18060,2025-06-24,Organic
18061,2025-02-12,Paid Ads
18062,2025-04-25,Paid Ads
18063,2025-01-31,Organic
18064,2025-01-12,Organic
18065,2025-03-21,Referral
18066,2025-05-09,Organic
18067,2025-02-25,Referral
18068,2025-04-14,Paid Ads
18069,2025-02-08,Paid Ads
18070,2025-05-15,Paid Ads
18071,2025-06-27,Organic
18072,2025-02-24,Organic
18073,2025-01-03,Organic
18074,2025-01-22,Organic
18075,2025-04-05,Organic
18076,2025-03-27,Paid Ads
18077,2025-05-29,Paid Ads
18078,2025-03-23,Organic
18079,2025-04-13,Paid Ads
18080,2025-06-07,Paid Ads
18081,2025-05-12,Organic
18082,2025-06-02,Paid Ads
18083,2025-01-02,Referral
18084,2025-01-22,Paid Ads
18085,2025-01-18,Organic
18086,2025-02-25,Referral
18087,2025-06-27,Paid Ads
18088,2025-03-11,Referral
18089,2025-01-06,Referral
18090,2025-02-10,Paid Ads
18091,2025-02-17,Paid Ads
18092,2025-04-29,Paid Ads
18093,2025-01-01,Organic
18094,2025-06-01,Organic
18095,2025-05-06,Referral
18096,2025-04-27,Paid Ads
18097,2025-02-20,Paid Ads
18098,2025-01-12,Paid Ads
18099,2025-04-19,Referral
18100,2025-04-05,Paid Ads
18101,2025-01-13,Paid Ads
18102,2025-02-16,Referral
18103,2025-05-23,Referral
18104,2025-05-05,Referral
18105,2025-03-26,Referral
18106,2025-01-21,Paid Ads
18107,2025-03-29,Referral
18108,2025-06-06,Paid Ads
18109,2025-03-06,Paid Ads
18110,2025-02-17,Referral
18111,2025-04-01,Organic
18112,2025-04-03,Organic
18113,2025-05-25,Organic
18114,2025-04-16,Organic
18115,2025-02-05,Organic
18116,2025-06-08,Paid Ads
18117,2025-06-11,Organic
18118,2025-03-19,Organic
18119,2025-04-07,Organic
18120,2025-06-12,Paid Ads
18121,2025-04-16,Paid Ads
18122,2025-05-25,Paid Ads
18123,2025-03-16,Organic
18124,2025-05-21,Referral
18125,2025-02-14,Paid Ads
18126,2025-04-26,Paid Ads
18127,2025-01-04,Referral
18128,2025-04-12,Organic
18129,2025-02-28,Paid Ads
18130,2025-02-08,Paid Ads
18131,2025-04-21,Organic
18132,2025-04-10,Paid Ads
18133,2025-01-04,Referral
18134,2025-02-20,Referral
18135,2025-02-07,Organic
18136,2025-05-23,Paid Ads
18137,2025-06-04,Referral
18138,2025-05-07,Paid Ads
18139,2025-06-01,Paid Ads
18140,2025-03-08,Referral
18141,2025-01-06,Referral
18142,2025-02-25,Organic
18143,2025-04-01,Paid Ads
18144,2025-03-17,Paid Ads
18145,2025-04-27,Paid Ads
18146,2025-01-02,Paid Ads
18147,2025-03-02,Paid Ads
18148,2025-01-21,Paid Ads
18149,2025-04-02,Paid Ads
18150,2025-02-22,Paid Ads
18151,2025-05-09,Organic
18152,2025-02-21,Organic
18153,2025-01-19,Organic
18154,2025-01-23,Paid Ads
18155,2025-01-08,Paid Ads
18156,2025-01-19,Paid Ads
18157,2025-05-14,Paid Ads
18158,2025-01-11,Organic
18159,2025-01-18,Paid Ads
18160,2025-04-22,Referral
18161,2025-04-14,Referral
18162,2025-04-27,Organic
18163,2025-05-01,Paid Ads
18164,2025-03-16,Paid Ads
18165,2025-03-12,Organic
18166,2025-04-30,Paid Ads
18167,2025-05-18,Referral
18168,2025-02-15,Referral
18169,2025-03-27,Paid Ads
18170,2025-01-14,Paid Ads
18171,2025-04-30,Referral
18172,2025-05-12,Organic
18173,2025-02-01,Paid Ads
18174,2025-05-15,Organic
18175,2025-04-10,Paid Ads
18176,2025-06-19,Paid Ads
18177,2025-03-15,Paid Ads
18178,2025-04-28,Organic
18179,2025-03-03,Organic
18180,2025-04-11,Organic
18181,2025-03-01,Organic
18182,2025-04-09,Organic
18183,2025-02-07,Organic
18184,2025-01-15,Paid Ads
18185,2025-03-25,Paid Ads
18186,2025-01-26,Paid Ads
18187,2025-06-10,Referral
18188,2025-05-31,Referral
18189,2025-01-23,Referral
18190,2025-02-20,Organic
18191,2025-02-28,Paid Ads
18192,2025-05-05,Paid Ads
18193,2025-02-01,Paid Ads
18194,2025-05-06,Paid Ads
18195,2025-05-29,Paid Ads
18196,2025-03-14,Paid Ads
18197,2025-02-14,Paid Ads
18198,2025-04-22,Paid Ads
18199,2025-04-04,Organic
18200,2025-02-26,Referral
18201,2025-01-24,Paid Ads
18202,2025-02-09,Referral
18203,2025-02-26,Referral
18204,2025-01-04,Organic
18205,2025-06-13,Paid Ads
18206,2025-05-10,Organic
18207,2025-02-05,Paid Ads
18208,2025-02-27,Paid Ads
18209,2025-05-26,Paid Ads
18210,2025-03-16,Organic
18211,2025-02-16,Organic
18212,2025-02-22,Referral
18213,2025-04-18,Paid Ads
18214,2025-05-02,Paid Ads
18215,2025-05-07,Organic
18216,2025-06-15,Organic
18217,2025-03-31,Organic
18218,2025-01-04,Paid Ads
18219,2025-03-23,Paid Ads
18220,2025-02-08,Paid Ads
18221,2025-01-29,Organic
18222,2025-01-01,Paid Ads
18223,2025-06-01,Referral
18224,2025-02-28,Paid Ads
18225,2025-05-06,Referral
18226,2025-03-08,Organic
18227,2025-06-22,Referral
18228,2025-01-27,Organic
18229,2025-05-12,Paid Ads
18230,2025-05-27,Referral
18231,2025-06-01,Referral
18232,2025-02-05,Paid Ads
18233,2025-05-13,Organic
18234,2025-05-08,Organic
18235,2025-03-18,Referral
18236,2025-03-17,Paid Ads
18237,2025-04-12,Paid Ads
18238,2025-05-15,Paid Ads
18239,2025-05-30,Paid Ads
18240,2025-04-24,Paid Ads
18241,2025-06-07,Paid Ads
18242,2025-04-06,Organic
18243,2025-06-21,Referral
18244,2025-05-18,Referral
18245,2025-03-30,Referral
18246,2025-03-22,Referral
18247,2025-02-17,Referral
18248,2025-01-31,Organic
18249,2025-03-07,Paid Ads
18250,2025-03-19,Paid Ads
18251,2025-01-29,Paid Ads
18252,2025-02-04,Paid Ads
18253,2025-05-25,Referral
18254,2025-06-06,Organic
18255,2025-03-15,Organic
18256,2025-05-24,Paid Ads
18257,2025-01-24,Referral
18258,2025-03-09,Paid Ads
18259,2025-04-30,Paid Ads
18260,2025-01-08,Organic
18261,2025-03-05,Referral
18262,2025-06-22,Organic
18263,2025-06-02,Organic
18264,2025-03-13,Organic
18265,2025-04-05,Organic
18266,2025-05-01,Referral
18267,2025-04-18,Organic
18268,2025-04-18,Referral
18269,2025-01-02,Paid Ads
18270,2025-06-23,Paid Ads
18271,2025-06-04,Organic
18272,2025-02-06,Referral
18273,2025-02-01,Organic
18274,2025-06-24,Paid Ads
18275,2025-01-24,Referral
18276,2025-01-27,Organic
18277,2025-01-07,Referral
18278,2025-04-03,Organic
18279,2025-04-05,Organic
18280,2025-02-09,Paid Ads
18281,2025-06-03,Paid Ads
18282,2025-05-13,Referral
18283,2025-04-18,Referral
18284,2025-01-10,Referral
18285,2025-03-23,Paid Ads
18286,2025-05-31,Referral
18287,2025-03-06,Organic
18288,2025-01-29,Referral
18289,2025-01-23,Paid Ads
18290,2025-03-09,Paid Ads
18291,2025-05-14,Paid Ads
18292,2025-02-27,Organic
18293,2025-01-01,Organic
18294,2025-04-03,Paid Ads
18295,2025-06-14,Paid Ads
18296,2025-06-28,Organic
18297,2025-03-25,Paid Ads
18298,2025-03-18,Organic
18299,2025-04-04,Organic
18300,2025-03-29,Paid Ads
18301,2025-04-14,Paid Ads
18302,2025-05-23,Organic
18303,2025-02-24,Organic
18304,2025-02-15,Organic
18305,2025-06-22,Referral
18306,2025-05-18,Paid Ads
18307,2025-01-16,Paid Ads
18308,2025-05-02,Referral
18309,2025-06-26,Paid Ads
18310,2025-01-26,Referral
18311,2025-05-03,Referral
18312,2025-02-17,Paid Ads
18313,2025-03-09,Organic
18314,2025-05-10,Organic
18315,2025-06-26,Organic
18316,2025-06-30,Paid Ads
18317,2025-01-26,Paid Ads
18318,2025-06-14,Organic
18319,2025-01-13,Paid Ads
18320,2025-02-15,Referral
18321,2025-01-01,Paid Ads
18322,2025-05-17,Organic
18323,2025-04-28,Referral
18324,2025-01-17,Paid Ads
18325,2025-02-07,Referral
18326,2025-05-21,Paid Ads
18327,2025-03-11,Referral
18328,2025-03-31,Paid Ads
18329,2025-03-30,Paid Ads
18330,2025-05-20,Paid Ads
18331,2025-01-06,Paid Ads
18332,2025-02-27,Referral
18333,2025-04-27,Referral
18334,2025-03-17,Organic
18335,2025-06-08,Referral
18336,2025-01-12,Referral
18337,2025-03-02,Paid Ads
18338,2025-06-21,Paid Ads
18339,2025-03-04,Referral
18340,2025-04-24,Referral
18341,2025-05-01,Referral
18342,2025-05-22,Paid Ads
18343,2025-05-13,Referral
18344,2025-04-16,Paid Ads
18345,2025-05-14,Organic
18346,2025-05-12,Paid Ads
18347,2025-01-23,Organic
18348,2025-03-09,Paid Ads
18349,2025-01-09,Organic
18350,2025-03-26,Referral
18351,2025-02-22,Organic
18352,2025-03-28,Referral
18353,2025-05-22,Referral
18354,2025-03-11,Organic
18355,2025-05-31,Paid Ads
18356,2025-02-14,Referral
18357,2025-01-11,Referral
18358,2025-04-13,Paid Ads
18359,2025-01-26,Paid Ads
18360,2025-01-05,Paid Ads
18361,2025-06-04,Paid Ads
18362,2025-06-27,Paid Ads
18363,2025-01-02,Organic
18364,2025-01-08,Paid Ads
18365,2025-06-30,Referral
18366,2025-03-18,Paid Ads
18367,2025-06-03,Paid Ads
18368,2025-04-27,Referral
18369,2025-01-02,Organic
18370,2025-05-13,Organic
18371,2025-06-20,Organic
18372,2025-01-26,Paid Ads
18373,2025-01-11,Paid Ads
18374,2025-04-26,Paid Ads
18375,2025-05-07,Referral
18376,2025-02-01,Referral
18377,2025-04-21,Paid Ads
18378,2025-02-01,Paid Ads
18379,2025-03-16,Organic
18380,2025-05-09,Organic
18381,2025-06-19,Paid Ads
18382,2025-05-19,Paid Ads
18383,2025-06-10,Organic
18384,2025-02-12,Paid Ads
18385,2025-03-04,Paid Ads
18386,2025-01-11,Paid Ads
18387,2025-06-16,Paid Ads
18388,2025-06-07,Paid Ads
18389,2025-04-30,Referral
18390,2025-02-23,Paid Ads
18391,2025-01-13,Paid Ads
18392,2025-01-20,Organic
18393,2025-02-08,Paid Ads
18394,2025-05-10,Paid Ads
18395,2025-05-23,Paid Ads
18396,2025-03-15,Organic
18397,2025-05-04,Organic
18398,2025-03-26,Paid Ads
18399,2025-04-26,Paid Ads
18400,2025-06-28,Paid Ads
18401,2025-01-11,Organic
18402,2025-02-25,Referral
18403,2025-04-16,Organic
18404,2025-05-22,Paid Ads
18405,2025-05-14,Paid Ads
18406,2025-02-14,Organic
18407,2025-06-08,Paid Ads
18408,2025-01-23,Paid Ads
18409,2025-05-08,Paid Ads
18410,2025-02-19,Paid Ads
18411,2025-02-09,Organic
18412,2025-04-19,Paid Ads
18413,2025-03-06,Paid Ads
18414,2025-03-26,Paid Ads
18415,2025-04-29,Paid Ads
18416,2025-01-15,Organic
18417,2025-04-25,Referral
18418,2025-01-06,Paid Ads
18419,2025-02-13,Referral
18420,2025-05-03,Paid Ads
18421,2025-01-31,Paid Ads
18422,2025-02-06,Organic
18423,2025-05-20,Organic
18424,2025-02-21,Paid Ads
18425,2025-06-09,Paid Ads
18426,2025-04-02,Organic
18427,2025-06-01,Referral
18428,2025-01-16,Paid Ads
18429,2025-05-25,Paid Ads
18430,2025-06-06,Paid Ads
18431,2025-03-26,Paid Ads
18432,2025-05-11,Paid Ads
18433,2025-02-27,Organic
18434,2025-02-07,Organic
18435,2025-03-17,Paid Ads
18436,2025-06-16,Organic
18437,2025-04-26,Paid Ads
18438,2025-01-01,Paid Ads
18439,2025-04-09,Organic
18440,2025-05-14,Organic
18441,2025-06-27,Paid Ads
18442,2025-05-25,Organic
18443,2025-03-09,Organic
18444,2025-06-12,Paid Ads
18445,2025-01-19,Organic
18446,2025-05-16,Paid Ads
18447,2025-04-14,Paid Ads
18448,2025-01-29,Paid Ads
18449,2025-02-16,Organic
18450,2025-05-06,Organic
18451,2025-05-13,Paid Ads
18452,2025-02-05,Organic
18453,2025-02-28,Organic
18454,2025-05-04,Organic
18455,2025-06-20,Referral
18456,2025-02-17,Organic
18457,2025-01-21,Organic
18458,2025-04-28,Paid Ads
18459,2025-03-30,Organic
18460,2025-03-06,Paid Ads
18461,2025-01-26,Paid Ads
18462,2025-02-17,Paid Ads
18463,2025-04-13,Paid Ads
18464,2025-01-29,Organic
18465,2025-04-22,Paid Ads
18466,2025-05-24,Organic
18467,2025-06-29,Paid Ads
18468,2025-06-20,Referral
18469,2025-06-18,Referral
18470,2025-03-21,Organic
18471,2025-01-02,Referral
18472,2025-04-30,Referral
18473,2025-05-12,Organic
18474,2025-03-07,Referral
18475,2025-03-21,Paid Ads
18476,2025-03-03,Organic
18477,2025-04-07,Paid Ads
18478,2025-06-09,Paid Ads
18479,2025-04-25,Referral
18480,2025-01-04,Organic
18481,2025-04-29,Referral
18482,2025-03-11,Referral
18483,2025-05-07,Paid Ads
18484,2025-03-15,Paid Ads
18485,2025-03-03,Paid Ads
18486,2025-04-19,Paid Ads
18487,2025-04-30,Paid Ads
18488,2025-06-13,Referral
18489,2025-05-04,Organic
18490,2025-05-29,Referral
18491,2025-06-13,Paid Ads
18492,2025-06-19,Paid Ads
18493,2025-02-19,Organic
18494,2025-02-08,Referral
18495,2025-06-05,Organic
18496,2025-04-30,Referral
18497,2025-02-26,Referral
18498,2025-06-14,Paid Ads
18499,2025-02-27,Paid Ads
18500,2025-06-27,Paid Ads
18501,2025-02-25,Organic
18502,2025-05-24,Referral
18503,2025-01-23,Paid Ads
18504,2025-02-05,Paid Ads
18505,2025-02-20,Referral
18506,2025-05-16,Organic
18507,2025-05-22,Paid Ads
18508,2025-06-07,Paid Ads
18509,2025-04-15,Organic
18510,2025-05-01,Paid Ads
18511,2025-06-20,Organic
18512,2025-04-16,Organic
18513,2025-02-20,Paid Ads
18514,2025-01-04,Paid Ads
18515,2025-01-01,Referral
18516,2025-01-06,Referral
18517,2025-02-03,Paid Ads
18518,2025-02-10,Organic
18519,2025-03-25,Paid Ads
18520,2025-01-06,Organic
18521,2025-05-20,Paid Ads
18522,2025-06-22,Paid Ads
18523,2025-05-21,Referral
18524,2025-04-01,Paid Ads
18525,2025-06-08,Organic
18526,2025-02-11,Paid Ads
18527,2025-04-14,Paid Ads
18528,2025-04-20,Paid Ads
18529,2025-01-31,Paid Ads
18530,2025-03-22,Paid Ads
18531,2025-01-17,Organic
18532,2025-06-04,Organic
18533,2025-06-06,Organic
18534,2025-03-24,Referral
18535,2025-01-14,Referral
18536,2025-02-13,Paid Ads
18537,2025-06-10,Organic
18538,2025-06-26,Paid Ads
18539,2025-02-10,Referral
18540,2025-03-26,Paid Ads
18541,2025-04-28,Organic
18542,2025-02-28,Paid Ads
18543,2025-05-04,Referral
18544,2025-03-13,Paid Ads
18545,2025-04-24,Organic
18546,2025-03-29,Referral
18547,2025-03-02,Paid Ads
18548,2025-05-05,Paid Ads
18549,2025-01-04,Paid Ads
18550,2025-03-21,Paid Ads
18551,2025-02-08,Referral
18552,2025-01-15,Paid Ads
18553,2025-04-29,Paid Ads
18554,2025-05-23,Paid Ads
18555,2025-05-24,Paid Ads
18556,2025-01-23,Paid Ads
18557,2025-01-21,Paid Ads
18558,2025-05-22,Paid Ads
18559,2025-05-13,Referral
18560,2025-06-12,Organic
18561,2025-06-01,Organic
18562,2025-01-10,Paid Ads
18563,2025-04-25,Paid Ads
18564,2025-03-16,Paid Ads
18565,2025-04-27,Paid Ads
18566,2025-05-15,Paid Ads
18567,2025-06-18,Referral
18568,2025-05-18,Paid Ads
18569,2025-04-23,Paid Ads
18570,2025-06-13,Referral
18571,2025-01-25,Paid Ads
18572,2025-04-20,Organic
18573,2025-04-07,Organic
18574,2025-05-02,Referral
18575,2025-01-25,Paid Ads
18576,2025-01-12,Paid Ads
18577,2025-01-29,Paid Ads
18578,2025-06-14,Paid Ads
18579,2025-02-06,Paid Ads
18580,2025-03-15,Organic
18581,2025-05-11,Referral
18582,2025-01-23,Referral
18583,2025-05-13,Paid Ads
18584,2025-04-17,Paid Ads
18585,2025-06-17,Organic
18586,2025-02-21,Organic
18587,2025-02-09,Paid Ads
18588,2025-02-01,Paid Ads
18589,2025-05-22,Organic
18590,2025-03-24,Paid Ads
18591,2025-05-27,Referral
18592,2025-06-30,Paid Ads
18593,2025-02-04,Paid Ads
18594,2025-03-12,Referral
18595,2025-06-21,Referral
18596,2025-02-23,Referral
18597,2025-06-13,Paid Ads
18598,2025-05-15,Referral
18599,2025-04-28,Paid Ads
18600,2025-06-09,Paid Ads
18601,2025-05-16,Referral
18602,2025-04-03,Referral
18603,2025-06-25,Paid Ads
18604,2025-06-15,Referral
18605,2025-04-24,Organic
18606,2025-06-25,Organic
18607,2025-05-11,Paid Ads
18608,2025-05-06,Paid Ads
18609,2025-06-07,Paid Ads
18610,2025-03-26,Organic
18611,2025-05-27,Paid Ads
18612,2025-04-22,Paid Ads
18613,2025-01-28,Referral
18614,2025-01-12,Organic
18615,2025-04-19,Paid Ads
18616,2025-03-23,Paid Ads
18617,2025-01-08,Referral
18618,2025-06-25,Paid Ads
18619,2025-02-16,Paid Ads
18620,2025-05-07,Paid Ads
18621,2025-02-01,Paid Ads
18622,2025-06-25,Paid Ads
18623,2025-03-21,Referral
18624,2025-01-03,Referral
18625,2025-04-28,Paid Ads
18626,2025-04-14,Paid Ads
18627,2025-03-26,Paid Ads
18628,2025-03-29,Referral
18629,2025-01-05,Paid Ads
18630,2025-05-18,Referral
18631,2025-01-06,Paid Ads
18632,2025-04-25,Paid Ads
18633,2025-01-19,Paid Ads
18634,2025-01-03,Paid Ads
18635,2025-02-08,Paid Ads
18636,2025-02-26,Organic
18637,2025-04-12,Paid Ads
18638,2025-02-07,Organic
18639,2025-02-06,Paid Ads
18640,2025-04-16,Paid Ads
18641,2025-03-29,Paid Ads
18642,2025-06-19,Paid Ads
18643,2025-01-27,Organic
18644,2025-05-16,Organic
18645,2025-02-02,Organic
18646,2025-01-07,Paid Ads
18647,2025-02-08,Referral
18648,2025-06-12,Paid Ads
18649,2025-04-28,Organic
18650,2025-03-20,Paid Ads
18651,2025-05-12,Paid Ads
18652,2025-06-30,Paid Ads
18653,2025-05-03,Paid Ads
18654,2025-04-10,Paid Ads
18655,2025-04-06,Organic
18656,2025-01-17,Organic
18657,2025-06-03,Organic
18658,2025-04-05,Organic
18659,2025-02-24,Paid Ads
18660,2025-06-03,Referral
18661,2025-03-31,Referral
18662,2025-01-09,Organic
18663,2025-03-15,Organic
18664,2025-01-31,Organic
18665,2025-02-12,Paid Ads
18666,2025-04-12,Paid Ads
18667,2025-01-30,Organic
18668,2025-06-13,Paid Ads
18669,2025-05-20,Organic
18670,2025-01-08,Referral
18671,2025-02-15,Paid Ads
18672,2025-02-15,Paid Ads
18673,2025-01-07,Paid Ads
18674,2025-05-22,Paid Ads
18675,2025-01-14,Paid Ads
18676,2025-03-28,Organic
18677,2025-01-08,Referral
18678,2025-05-10,Organic
18679,2025-03-27,Paid Ads
18680,2025-01-25,Organic
18681,2025-03-15,Referral
18682,2025-06-28,Organic
18683,2025-04-10,Referral
18684,2025-05-12,Referral
18685,2025-06-17,Referral
18686,2025-05-12,Paid Ads
18687,2025-06-05,Organic
18688,2025-03-13,Paid Ads
18689,2025-02-09,Paid Ads
18690,2025-05-29,Referral
18691,2025-04-09,Paid Ads
18692,2025-04-24,Referral
18693,2025-06-20,Paid Ads
18694,2025-04-10,Paid Ads
18695,2025-05-28,Referral
18696,2025-05-26,Paid Ads
18697,2025-02-27,Paid Ads
18698,2025-05-21,Organic
18699,2025-04-09,Organic
18700,2025-02-19,Paid Ads
18701,2025-02-20,Paid Ads
18702,2025-05-31,Organic
18703,2025-06-19,Referral
18704,2025-03-06,Paid Ads
18705,2025-05-22,Paid Ads
18706,2025-05-22,Referral
18707,2025-02-09,Paid Ads
18708,2025-04-26,Paid Ads
18709,2025-02-25,Paid Ads
18710,2025-01-12,Paid Ads
18711,2025-03-19,Organic
18712,2025-03-30,Organic
18713,2025-03-09,Organic
18714,2025-04-01,Paid Ads
18715,2025-03-01,Paid Ads
18716,2025-05-28,Organic
18717,2025-04-23,Paid Ads
18718,2025-04-30,Organic
18719,2025-06-10,Paid Ads
18720,2025-05-21,Paid Ads
18721,2025-03-19,Paid Ads
18722,2025-05-17,Referral
18723,2025-06-20,Organic
18724,2025-02-22,Referral
18725,2025-03-08,Paid Ads
18726,2025-02-13,Paid Ads
18727,2025-04-06,Organic
18728,2025-06-13,Organic
18729,2025-03-21,Paid Ads
18730,2025-06-13,Referral
18731,2025-03-21,Paid Ads
18732,2025-06-03,Paid Ads
18733,2025-05-26,Paid Ads
18734,2025-06-13,Paid Ads
18735,2025-04-05,Paid Ads
18736,2025-06-15,Referral
18737,2025-01-14,Paid Ads
18738,2025-04-12,Referral
18739,2025-01-12,Paid Ads
18740,2025-06-18,Paid Ads
18741,2025-03-11,Organic
18742,2025-04-08,Referral
18743,2025-03-16,Paid Ads
18744,2025-03-08,Referral
18745,2025-03-10,Referral
18746,2025-05-12,Organic
18747,2025-04-26,Organic
18748,2025-04-03,Paid Ads
18749,2025-06-06,Paid Ads
18750,2025-03-08,Organic
18751,2025-01-11,Organic
18752,2025-05-10,Referral
18753,2025-02-25,Paid Ads
18754,2025-02-15,Organic
18755,2025-04-06,Paid Ads
18756,2025-01-09,Paid Ads
18757,2025-04-27,Organic
18758,2025-03-14,Paid Ads
18759,2025-01-25,Paid Ads
18760,2025-05-04,Paid Ads
18761,2025-03-20,Organic
18762,2025-06-11,Referral
18763,2025-01-24,Referral
18764,2025-04-09,Paid Ads
18765,2025-02-19,Organic
18766,2025-05-25,Paid Ads
18767,2025-06-09,Organic
18768,2025-02-21,Paid Ads
18769,2025-04-19,Organic
18770,2025-02-01,Paid Ads
18771,2025-03-24,Organic
18772,2025-06-09,Referral
18773,2025-05-16,Paid Ads
18774,2025-04-26,Referral
18775,2025-06-14,Paid Ads
18776,2025-03-09,Paid Ads
18777,2025-01-16,Referral
18778,2025-02-18,Paid Ads
18779,2025-06-25,Paid Ads
18780,2025-03-12,Referral
18781,2025-02-05,Paid Ads
18782,2025-05-11,Referral
18783,2025-05-03,Paid Ads
18784,2025-03-03,Paid Ads
18785,2025-04-07,Organic
18786,2025-05-13,Referral
18787,2025-03-05,Organic
18788,2025-02-16,Paid Ads
18789,2025-02-25,Paid Ads
18790,2025-06-19,Paid Ads
18791,2025-06-16,Referral
18792,2025-06-11,Referral
18793,2025-03-17,Paid Ads
18794,2025-04-14,Paid Ads
18795,2025-02-06,Referral
18796,2025-04-24,Referral
18797,2025-05-09,Paid Ads
18798,2025-04-10,Paid Ads
18799,2025-05-26,Paid Ads
18800,2025-06-17,Referral
18801,2025-01-12,Referral
18802,2025-03-09,Referral
18803,2025-04-03,Organic
18804,2025-06-22,Paid Ads
18805,2025-03-03,Paid Ads
18806,2025-06-14,Paid Ads
18807,2025-04-05,Referral
18808,2025-06-05,Organic
18809,2025-06-21,Paid Ads
18810,2025-06-13,Paid Ads
18811,2025-01-26,Organic
18812,2025-02-23,Paid Ads
18813,2025-05-09,Referral
18814,2025-01-14,Referral
18815,2025-03-13,Paid Ads
18816,2025-06-01,Referral
18817,2025-01-14,Organic
18818,2025-05-11,Referral
18819,2025-02-06,Organic
18820,2025-06-07,Paid Ads
18821,2025-04-25,Paid Ads
18822,2025-05-02,Paid Ads
18823,2025-03-11,Paid Ads
18824,2025-04-29,Organic
18825,2025-04-24,Organic
18826,2025-02-22,Paid Ads
18827,2025-04-22,Paid Ads
18828,2025-05-24,Paid Ads
18829,2025-04-13,Referral
18830,2025-06-30,Referral
18831,2025-01-09,Referral
18832,2025-03-25,Organic
18833,2025-04-03,Paid Ads
18834,2025-06-18,Referral
18835,2025-03-12,Paid Ads
18836,2025-05-19,Organic
18837,2025-04-27,Referral
18838,2025-03-14,Paid Ads
18839,2025-04-02,Paid Ads
18840,2025-06-24,Paid Ads
18841,2025-04-10,Organic
18842,2025-04-24,Paid Ads
